Title,Category,Price,Product Code/ SKU,Short Description,Long Description,How to Use,Active Ingredients,Product URL 
aQuator Mini Silver Water Ionizer,Health->Other Healthcare->Electrical Health Care,299.00,400284,"Produce ionised alkaline, ionised acidic water AND silvered water easily and quickly. The PTV-KL is compact and reliable. This is a great little domestic water ioniser.  The device is operated via four timer control buttons located on the top of the enclosure. You choose the desired water ionisation time and push the START button. After the set time the device gives a sound signal and switches off. At a time in the water ionizer PTV-KL you will produce 0.8 l of ionized alkaline water and 0.7 l of ionized acidic water. Production of 1.5 l of silvered water will take only several seconds.","The PTV-KL is certified and patented with a 24 month warranty. They are produced by Burbuliukas, Lithuania. The company Burbuliukas is well known for its work in then field of electrochemical activation. In 2009 company implemented the ISO:9001 quality management system.  .............................  L’ionisateur d’eau PTV-KL est un appareil qui n’a pas son équivalent en Europe. Cet appareil permet non seulement de produire simplement et rapidement de l’eau ionisée alcaline et de l’eau ionisée acide, mais aussi, grâce à une fonction supplémentaire, de produire en plus de l’eau argentée. L’appareil se règle à l’aide de quatre boutons minuteurs situés en haut du couvercle. Il faut juste choisir le temps souhaité d’ionisation et appuyer sur la touche START. Quand le temps choisi est terminé l’appareil émet un signal sonore et s’éteint automatiquement. Une utilisation de l’ionisateur PTV-KL permet de produire 0,8 l d’eau alcaline et 0,7 l d’eau acide. Pour produire 1,5 l d’eau argentée, cela ne vous prendra que quelques secondes.  L’ionisateur domestique PTV-KL est compact, sûr, économique et fiable. C’est un appareil conçu pour tous ceux qui économisent leur temps. Il suffit juste de remplir d’eau l’appareil et de déterminer le temps d’utilisation. Quelques minutes plus tard vous disposerez chez vous d’une source de santé.  .............................  Der Wasserionisator PTV-KL ist eigenartig in Europa. PTV-KL kann Wasser sogar in drei verschiedenen Eigenschaften produzieren: basisches, saures und als Zusatzfunktion das Silberwasser, auch kolloidales Silber genannt.  Der Wasserionisator PTV ist bequem, sicher, einfach zu bedienen, klein und beansprucht wenig Platz. Es ist ein Gerät für die Zeitsparer. Man braucht einfach das Leitungswasser einzugießen und die Zeit der Ionisierung einzustellen. In wenigen Minuten haben Sie eine echte Gesundheitsquelle Zuhause.  Gleichzeitig erzeugen Sie 0,8L basisches AktivWasser und 0,7L saures OxidWasser.  Wir empfehlen Wasserionisator PTV-AL für Familie aus 1 bis 2 Personen.  Für die Herstellung 1,5L Silberwassers brauchen Sie nur wenige Sekunden.  Die Geräte sind zertifiziert und patentiert.  Volumen des Gerätes 1,5L.  Garantie 2 Jahre  Hergestellt in Litauen im Unternehmen  Burbuliukas & Co.  .............................  Jonizator wody PTV-KL urzadzenie niemajace analogu w Europie. Tym urzadzeniem lekko i szybko wyprodukujecie wode zjonizowana alkaliczna i kwasowa. Urzadzenie na dodatkowa funkcje – wytwarza wode srebrna. Urzadzeniem operuje sie za pomoca 4 przycisków kontroli timera. Wystarczy wybrac potrzebny czas elektrolizy i wcisnac przycisk START. Po zakonczeniu sie czasu urzadzenie daje sygnal dzwiekowy i wylacza sie. W ten sam czas jonizatorem PTV-KL bedziecie mogli wyprodukowac 0,8 l zjonizowanej wody alkalicznej, 0,7 l zjonizowanej wody kwasowej. Chcac wytworzyc 1,5 l wody srebrnej wystarczy kilka sekund.Jonizator wody PTV-KL urzadzenie niemajace analogu w Europie. Tym urzadzeniem lekko i szybko wyprodukujecie wode zjonizowana alkaliczna i kwasowa. Urzadzenie na dodatkowa funkcje – wytwarza wode srebrna. Urzadzeniem operuje sie za pomoca 4 przycisków kontroli timera. Wystarczy wybrac potrzebny czas elektrolizy i wcisnac przycisk START. Po zakonczeniu sie czasu urzadzenie daje sygnal dzwiekowy i wylacza sie. W ten sam czas jonizatorem PTV-KL bedziecie mogli wyprodukowac 0,8 l zjonizowanej wody alkalicznej, 0,7 l zjonizowanej wody kwasowej. Chcac wytworzyc 1,5 l wody srebrnej wystarczy kilka sekund.  Domowy jonizator wody PTV-KL kompaktowy, bezpieczny, ekonomiczny, niezawodny. Bardzo wygodne urzadzenie dla oszczedzajacych czas. Wystarczy nalac wody i ustawic czas. Juz po kilku minutach bedziecie Panstwo mieli prawdziwe zródlo zdrowia w swym domu.  Pojemnosc 1,5 l  Urzadzenia sa certyfikowane i patentowane.  Gwarancja 24 miesiace.  Wyprodukowano w Litwie, w Przedsiebiorstwie ”Burbuliukas",,,https://www.inishpharmacy.com/p/aquator-mini-silver-water-ionizer/400284
Thealoz Duo Gel 30 x 0.4g,Health->Other Healthcare,19.95,THEALOZDUOGEL,"The Thealoz Duo Gel is ideal for dry eye sufferers. The Thealoz gel helps add moisture to eye by lubricating the surface of the eye. The gel version has a longer lasting effect compared to the drops, but people often prefer to use the gel for night time use and use the drops during the day.  Buy TWO Packs for €34.95 and SAVE €5",,,,https://www.inishpharmacy.com/p/thealoz-duo-gel-30-x-04g/thealozduogel
aQuator Silver Electrode OM,Health->Other Healthcare->Electrical Health Care,39.95,AgElectrodePTV,This silver Electrode from  aQuator  is for use in the  aQuator  Silver Classic .  The silver electrode is used for the production of colloidal silver which has been known to have natural antibiotic properties.,,,,https://www.inishpharmacy.com/p/aquator-silver-electrode-om/agelectrodeptv
Thealoz Trehalose 3% Eyedrops 10ml,Thealoz Trehalose 3% Eyedrops 10ml,15.95,401326,"Thealoz   is a new concept in Dry Eye management, with a novel mode of action which may enable trehalose to address different causes of dryness. Thealoz  works by protecting the cells of the cornea and conjunctiva and giving resistance to dryness.","Thealoz  contains trehalose -  a unique natural disaccharide that is known to improve cell water management, avoid cell membrane lipid oxidation and protein denaturation and to preserve epithelial cell life in dry conditions.  Thealoz  works by protecting the cells of the cornea and conjunctiva and giving resistance to dryness.  Thealoz  is Preservative-free, Phosphate-free, Isotonic  and pH neutral making it suitable for all Dry Eye patients including those that wear contact lenses. It is presented in the ABAK  system providing up to 8 weeks of treatment in a multiuse bottle that is no bigger than a single unit dose.",,,https://www.inishpharmacy.com/p/thealoz-trehalose-3-eyedrops-10ml/401326
Arkopharma Arkogas 257.5mg 32 Pack,Health->Other Healthcare,4.50,10044088,Arkopharma Arkogas reduces the formation of gas and bloating. Arkogas is ideal for prevention or attenuation of gastrointestinal troubles due to gas formation as bloated feeling and flatulence.,,,,https://www.inishpharmacy.com/p/arkopharma-arkogas-2575mg-32-pack/10044088
Thealoz Duo Eyedrops 10ml,Health->Other Healthcare,12.50,THEALDUO2458,"Thealoz Duo, a preservative free dry eye drop, which uses two active ingredients to offer better lubrication and longer relief from symptoms. Thealoz Duo is ideal for dry eye from a range of causes such as air conditioning, dry environments, working with computers, hormonal Dry Eye and wearing contact lenses.  Buy 3 Packs For €35.50",,,The two agents which combine to provide the benefits for Thealoz Duo are Trehalose (3%) and Hyaluronic acid (0.15%),https://www.inishpharmacy.com/p/thealoz-duo-eyedrops-10ml/thealduo2458
Salin Plus Salt Therapy Filter - 1 Filter,"Health->Cold, Flu & Allergy->Salt Therapy & Air Purifiers",44.95,200088,"Salin Plus filters fit the the Salin Plus salt therapy unit. The filter contains micro-crystalline deposits of salts which give the user the proven health benefits of salt therapy for respiratory conditions, allergies and sinus problems. Filters should be changed every 4-5 months (based on nightly use.)",,"Based on being used every night, each Salin Plus Salt Therapy Filter should last approximately 4-5 months. To change the filter, turn off the power supply to your Salin Plus machine. Open the cover and remove the old filter. Place the new Salin Plus filter into the unit using the fitting slots and replace the cover.",,https://www.inishpharmacy.com/p/salin-plus-salt-therapy-filter---1-filter/200088
Hylo-Fresh Preservative Free Eye Drops 7.5ml,Health->Other Healthcare,8.95,hylo-fresh,Hylo-Fresh Eye Drops are designed to provide soothing relief for irritated or mild dry eye symptoms.Suitable for use with contact lenses.Contains 0.3% Sodium Hyaluronate.Each pack contains 225 preservative free eye drops of equal size.   Preservative Free  Phosphate Free  Stays sterile for 6 months after opening,,,,https://www.inishpharmacy.com/p/hylo-fresh-preservative-free-eye-drops-75ml/hylo-fresh
Skin Republic Foot Peel Foot Mask,Health->Other Healthcare->Footcare->Cracked Heel / Hard Skin,13.50,SKIREPFOOT,"Skin Republic Foot Peel is the easy way to remove dead skin from your feet. This foot peel/mask is enriched with 15 plant extracts that are all formed into a serum. The serum instantly helps to soften, hydrate and repair dry, cracked skin. The mask works by gently peeling away dead skin within 7 days of application to leave you with new feet. Perfect to use when getting ready for holidays or that special night out on the town.",,,,https://www.inishpharmacy.com/p/skin-republic-foot-peel-foot-mask/skirepfoot
Hylo-Care Preservative Free Eye Drops 7.5ml,Health->Other Healthcare,12.95 - 32.95,P-401525,HYLO-Care is recommended for patients with severe dry eye or where there is an injury to the outside layer of the cornea.   Contains two active ingedrients - 0.1% Hyaluronic Acid and 2% Dexpanthenol  Helps to regenerate the cornea and conjunctival epithelia  Excellent relief from dry eye following surgery  Preservative & phosphate free  An effective alternative to night time ointments during the day without blurring of vision  Compatible with all types of contact lenses  300 drops per 10ml bottle  Sterile for 6 months from time of opening,"What are HYLO-CARE eye drops?  HYLO-Care has been specifically formulated to provide intensive moistening and to aid healing in a damaged or injured cornea especially after eye surgery or as a result of dry eyes. Like HYLO-Tear it contains 0.1% Hyaluronic Acid, a substance which occurs naturally in the body and which has a long term moisturising effect due to it's exceptional ability to bind and retain water but it also contains 2% Dexpanthenol, a derivative of vitamin B5. Dexpanthenol, when applied to the eye, is converted to pantothenic acid, which not only provides additional moisture but has also been shown to have a beneficial effect on wound healing in many studies. HYLO-Care is an ideal alternative to night time ointments during the day.  Who can use HYLO-CARE eye drops?  HYLO-Care eye drops are suitable for adults and children of all age groups and can also be used during pregnancy and breast-feeding.  HYLO-Care eye drops are compatible with all types of contact lenses.  How should HYLO-CARE eye drops be applied?  HYLO-CARE should be applied 3 times a day but it can be used more often without hesitation in cases of more serious discomfort.",,,https://www.inishpharmacy.com/p/hylo-care-preservative-free-eye-drops-75ml/p-401525
Daktarin 2% Antifungal Cream 30g,Health,5.50,200024,"Daktarin 2% Antifungal Cream is used in the treatment and prevention of bacterial infections in the skin. Infections can appear on the hands, feet, outer ear, trunk and groin. It can be used to treat conditions such as athlete’s foot, dhobie itch and intertrigo and infected nappy rash.      You Must Be Aged Over 18 Years to Purchase This Product","Daktarin 2% Antifungal Cream is used in the treatment and prevention of bacterial infections in the skin. Infections can appear on the hands, feet, outer ear, trunk groin. It can be used to treat conditions such as athlete’s foot, dhobie itch and intertrigo and infected nappy rash. The presence of micronazole nitate means that the fungus and associated bacteria are destroyed. The moisturising properties soothe red and cracked skin  Who can use?  Daktarin 2% Antifungal Cream can be used by adults and children of all ages.  How to take?  Adults and children of all ages apply the cream to the infected area twice daily.  If you are pregnant or breast-feeding  If you are pregnant or breast-feeding consult your doctor before purchasing or using this medicine.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",Adults and children of all ages apply the cream to the infected area twice daily.,"1g of Daktarin 2% Cream contains miconazole nitrate. Other ingredients: PEG-6, PEG-32 and glycol stearate, oleoyl macroglycerides, liquid paraffin, benzoic acid (E210), butylated hydroxyanisole (E320), purified water.",https://www.inishpharmacy.com/p/daktarin-2-antifungal-cream-30g/200024
Naloc Fungal Nail Treatment 10ml,Health,14.95,200028,"Naloc is a topical treatment (on the nail) for discoloured and deformed nails resulting from fungal infection or psoriasis. Naloc increases hydration, gently smoothes the outer layers of the nail plate by changing the nail’s microenvironment and improving nail surface integrity, preventing the growth of fungi and bacteria. Naloc also improves the appearance of nails and keeps them in good condition. In a clinical study most users saw improvement in nail appearance in only 2 weeks, and 92% after 8 weeks.*",,,"Naloc has a patented composition consisting of propylene glycol, urea and lactic acid. The ingredients in Naloc are all GRAS listed compounds (General Regarded as Safe by FDA) and fully biodegradable. The product is free from preservatives and fragrances.",https://www.inishpharmacy.com/p/naloc-fungal-nail-treatment-10ml/200028
